"ServiceNo","Direction","StopSequence","BusStopCode","Description","Latitude","Longitude"
"180",1,43,"28371","Bef Jurong West St 51",1.34487972199034,103.724091943999
"180",1,44,"28091","Lakeside Stn",1.34425795644531,103.720124877254
"180",1,45,"21681","Opp Blk 200",1.34228732259066,103.71466298692
"180",1,46,"21691","OPP SUMMERDALE",1.34107859811695,103.711388111118
"180",1,47,"22491","Blk 662D",1.336702,103.705146
"180",1,48,"22009","Boon Lay Int",1.33932334709184,103.705457018433
"180A",1,1,"22009","Boon Lay Int",1.33932334709184,103.705457018433
"180A",1,2,"22499","Opp Blk 662C",1.337187,103.704805
"180A",1,3,"21699","SUMMERDALE",1.34154982082089,103.712030750131
"180A",1,4,"21689","Blk 200",1.34241984576482,103.714423384273
"180A",1,5,"28099","Opp Lakeside Stn",1.344324,103.719266
"180A",1,6,"28379","Aft Jurong West St 51",1.34513639882838,103.724261317053
"180A",1,7,"28369","Opp Jurong Lake",1.34449722197147,103.727471388997
"180A",1,8,"28359","Blk 350",1.34388722199927,103.731199444032
"180A",1,9,"28349","Opp Chinese Gdn Stn",1.34255113741933,103.733185140556
"180A",1,10,"28281","Opp Blk 227",1.3420603281321,103.735375481322
"180A",1,11,"28291","Blk 303",1.34446090409168,103.7363830304
"180A",1,12,"43459","Aft PIE",1.34808666498981,103.73807456782
"180A",1,13,"43761","Opp Dulwich Coll",1.35079436745796,103.737658266929
"180A",1,14,"43751","Opp Blk 443D",1.356298,103.736664
"180A",1,15,"43781","Opp Blk 437A",1.35886131299107,103.738601597766
"180A",1,16,"43771","Opp Blk 433B",1.36200917978122,103.741363285409
"180A",1,17,"43671","Opp Dunearn Sec Sch",1.36459985984635,103.743456828696
"180A",1,18,"44171","Bef Bt Batok West Ave 5",1.36801215768924,103.747048286495
"180A",1,19,"44161","Aft Bt Batok West Ave 5",1.37071120082306,103.749952970313
"180A",1,20,"44151","Opp Bt Batok Fire Stn",1.37392273953012,103.752233951149
"180A",1,21,"44131","Blk 26",1.37710069702793,103.755321929674
"180A",1,22,"44141","Phoenix Stn",1.37835602806756,103.757736778956
"180A",1,24,"44029","Bt Panjang Stn Exit A/Lrt",1.37863409952448,103.762195498353
"180A",1,25,"45009","BT PANJANG INT",1.37812611932206,103.763286611367
"180A",1,26,"44259","Blk 183",1.38029564329691,103.762971246017
"181",1,1,"22009","Boon Lay Int",1.33932334709184,103.705457018433
"181",1,2,"22441","Blk 669 CP",1.342816,103.70358
"181",1,3,"22591","Blk 670A",1.3447589,103.70289
"181",1,4,"27371","Opp Blk 755",1.34751384306624,103.700994411555
"181",1,5,"27381","Blk 749",1.348143,103.698209
"181",1,6,"27439","Blk 861",1.34941077845235,103.697117138319
"181",1,7,"27449","Aft Westwood Ave",1.35053242519874,103.701078958592
"181",1,8,"27459","Blk 273B",1.35145070001383,103.703990356104
"181",1,9,"27469","Blk 276B",1.35307192192765,103.70486709831
"181",1,10,"27461","Opp Blk 276B",1.35293305775698,103.705128621472
"181",1,11,"27451","Bet Blks 272D/271A",1.35128613677034,103.704150556912
"181",1,12,"27441","Bet Blks 757/758",1.35032868767666,103.700793274838
"181",1,13,"27431","Blk 762",1.34946527300866,103.697346306141
"181",1,14,"27389","Gek Poh Shop Ctr",1.34845180903204,103.69810437814
"181",1,15,"27379","Blk 755",1.34805042142493,103.700873851751
"181",1,16,"22599","Blk 678D",1.3443608,103.7034508
"181",1,17,"22449","Blk 685B",1.343058,103.703812
"181",1,18,"22009","Boon Lay Int",1.33932334709184,103.705457018433
"181M",1,1,"22009","Boon Lay Int",1.33932334709184,103.705457018433
"181M",1,2,"22441","Blk 669 CP",1.342816,103.70358
"181M",1,3,"22591","Blk 670A",1.3447589,103.70289
"181M",1,4,"27371","Opp Blk 755",1.34751384306624,103.700994411555
"181M",1,5,"27381","Blk 749",1.348143,103.698209
"181M",1,6,"27439","Blk 861",1.34941077845235,103.697117138319
"181M",1,7,"27449","Aft Westwood Ave",1.35053242519874,103.701078958592
"181M",1,8,"27459","Blk 273B",1.35145070001383,103.703990356104
"181M",1,9,"27469","Blk 276B",1.35307192192765,103.70486709831
"181M",1,10,"27479","Opp Corporation Pr Sch",1.3518923433776,103.708182617674
"181M",1,11,"27451","Bet Blks 272D/271A",1.35128613677034,103.704150556912
"181M",1,12,"27441","Bet Blks 757/758",1.35032868767666,103.700793274838
"181M",1,13,"27431","Blk 762",1.34946527300866,103.697346306141
"181M",1,14,"27389","Gek Poh Shop Ctr",1.34845180903204,103.69810437814
"181M",1,15,"27379","Blk 755",1.34805042142493,103.700873851751
"181M",1,16,"22599","Blk 678D",1.3443608,103.7034508
"181M",1,17,"22449","Blk 685B",1.343058,103.703812
"181M",1,18,"22009","Boon Lay Int",1.33932334709184,103.705457018433
"182",1,1,"24009","Joo Koon Int",1.32697254709069,103.678397912408
"182",1,2,"23081","Opp S'pore Discovery Ctr",1.33011660553179,103.678267989781
"182",1,3,"24041","Opp Pasir Laba Camp",1.33035313055333,103.674993166705
"182",1,4,"24501","Bef Tuas Flyover",1.32424896848956,103.664797918754
"182",1,5,"25219","Aft Tuas Ave 2",1.32877104016653,103.656922266795
"182",1,6,"25229","Crown Beverage Cans S'pore",1.33371272924751,103.651762497064
"182",1,7,"25239","Asia-Pacific Brewery",1.33740500002037,103.647954999967
"182",1,8,"25249","Aft Tuas West Rd",1.33985499996776,103.645351666986
"182",1,9,"25259","Bef Tuas West Dr",1.34418817757747,103.640707070233
"182",1,10,"25269","Tuas Checkpt",1.34777150726774,103.637469240272
"182",1,11,"25411","BEF TUAS TER",1.34387062081224,103.6383055926
"182",1,12,"25421","OPP TUAS LINK STN",1.3414665264837,103.637450400184
"182",1,13,"25431","Super Continental",1.33897644927954,103.636587399731
"182",1,14,"25441","Bef Pioneer Rd",1.33483211759061,103.635123536985
"182",1,15,"25451","Aft Tuas West St",1.3322832999168,103.634103052646
"182",1,16,"25461","Aft Tuas West Ave",1.32944826490136,103.632918790276
"182",1,17,"26201","Opp MSD",1.32695291537121,103.631929502158
"182",1,19,"26249","Bef Tuas Sth Ave 2",1.32047370757812,103.631218303642
"182",1,20,"26259","Aft Tuas Sth Ave 2",1.31751639387096,103.630110790686
"182",1,21,"26269","Bef Tuas Sth Ave 4",1.3143583329901,103.628955000017
"182",1,22,"26279","Aft Tuas Sth Ave 4",1.31133425245546,103.627841896008
"182",1,23,"26289","Aft Tuas Sth St 2",1.30854575415228,103.626820656163
"182",1,24,"26299","Bef Tuas Sth Ave 6",1.30510954355111,103.625563466118
"182",1,26,"26369","See Hup Seng",1.2984699944142,103.623085833458
"182",1,27,"26379","Yong Nam",1.29387380677403,103.621921472296
"182",1,28,"26389","Bef Tuas Sth Ave 5",1.29055080908937,103.624533772332
"182",1,29,"26399","Aft Tuas View Cres",1.28949499042217,103.627460343254
"182",1,30,"26409","Multico",1.28912909258559,103.630198732809
"182",1,31,"26419","Aft Tuas View Circuit",1.28891937327423,103.633019621232
"182",1,32,"26429","Bef Tuas Sth Ave 9",1.28869749978137,103.635869093635
"182",1,33,"26211","Framo S'pore Pte Ltd",1.2909661076742,103.636838681671
"182",1,34,"26221","Opp YLS Steel",1.29324977797865,103.637002310559
"182",1,35,"26431","Aft Tuas Sth Ave 9",1.29448159014169,103.636191214893
"182",1,36,"26441","Bef Tuas Sth Ave 7",1.29568927488087,103.632965713625
"182",1,37,"26451","Bef Tuas Sth Ave 5",1.29689770170555,103.629777877352
"182",1,38,"26461","Aft Tuas Sth Ave 8",1.29946472196917,103.628767777981
"182",1,39,"26311","Aft Tuas Sth Ave 6",1.30228826515768,103.629781159475
"182",1,40,"26321","Bef Tuas Sth St 2",1.30603953289231,103.631168935829
"182",1,41,"26331","RS Components",1.30869957612651,103.632134260173
"182",1,42,"26349","Tuas Technology Pk",1.3119396916744,103.629938518933
"182",1,43,"26261","Aft Tuas Sth Ave 4",1.31470906872568,103.628712190608
"182",1,44,"26251","Bef Tuas Sth Ave 2",1.31744784261205,103.629726835011
"182",1,45,"26241","Aft Tuas Sth Ave 2",1.32051139798651,103.630849949111
"182",1,47,"26209","MSD",1.32692000001177,103.631753333022
"182",1,48,"25469","Bef Tuas West Ave",1.32929472200012,103.63264583299
"182",1,49,"25459","Opp Tuas West St",1.33279999997118,103.634121667008
"182",1,50,"25449","Aft Pioneer Rd",1.33559254994067,103.634885644344
"182",1,51,"25439","Opp Super Continental",1.33912525432561,103.636426474734
"182",1,52,"25429","TUAS LINK STN",1.34055807307548,103.63696536
"182",1,53,"25419","Aft Tuas Ter",1.3443890810874,103.638376116393
"182",1,54,"25269","Tuas Checkpt",1.34777150726774,103.637469240272
"182",1,55,"25251","S'pore Rail Test Ctr",1.345284,103.640183
"182",1,56,"25231","Opp Asia-Pacific Brewery",1.3386589540233,103.647402728136
"182",1,57,"25221","Raffles Country Club",1.33470589408796,103.651531142792
"182",1,58,"24509","Aft Tuas Flyover",1.32431478516881,103.664116224714
"182",1,59,"24049","Pasir Laba Camp",1.33094144977498,103.673790747018
"182",1,60,"23089","S'pore Discovery Ctr",1.330433728881,103.678434663172
"182",1,61,"24009","Joo Koon Int",1.32697254709069,103.678397912408
"182M",1,1,"24009","Joo Koon Int",1.32697254709069,103.678397912408
"182M",1,2,"23081","Opp S'pore Discovery Ctr",1.33011660553179,103.678267989781
"182M",1,3,"24041","Opp Pasir Laba Camp",1.33035313055333,103.674993166705
"182M",1,4,"24501","Bef Tuas Flyover",1.32424896848956,103.664797918754
"182M",1,5,"25219","Aft Tuas Ave 2",1.32877104016653,103.656922266795
"182M",1,6,"25229","Crown Beverage Cans S'pore",1.33371272924751,103.651762497064
"182M",1,7,"25239","Asia-Pacific Brewery",1.33740500002037,103.647954999967
"182M",1,8,"25249","Aft Tuas West Rd",1.33985499996776,103.645351666986
"182M",1,9,"25259","Bef Tuas West Dr",1.34418817757747,103.640707070233
"182M",1,10,"25411","BEF TUAS TER",1.34387062081224,103.6383055926
"182M",1,11,"25421","OPP TUAS LINK STN",1.3414665264837,103.637450400184
"182M",1,12,"25431","Super Continental",1.33897644927954,103.636587399731
"182M",1,13,"25441","Bef Pioneer Rd",1.33483211759061,103.635123536985
"182M",1,14,"25451","Aft Tuas West St",1.3322832999168,103.634103052646
"182M",1,15,"25461","Aft Tuas West Ave",1.32944826490136,103.632918790276
"182M",1,16,"26201","Opp MSD",1.32695291537121,103.631929502158
"182M",1,18,"26249","Bef Tuas Sth Ave 2",1.32047370757812,103.631218303642
"182M",1,19,"26259","Aft Tuas Sth Ave 2",1.31751639387096,103.630110790686
"182M",1,20,"26269","Bef Tuas Sth Ave 4",1.3143583329901,103.628955000017
"182M",1,21,"26279","Aft Tuas Sth Ave 4",1.31133425245546,103.627841896008
"182M",1,22,"26289","Aft Tuas Sth St 2",1.30854575415228,103.626820656163
"182M",1,23,"26299","Bef Tuas Sth Ave 6",1.30510954355111,103.625563466118
"182M",1,25,"26369","See Hup Seng",1.2984699944142,103.623085833458
"182M",1,26,"26379","Yong Nam",1.29387380677403,103.621921472296
"182M",1,27,"26389","Bef Tuas Sth Ave 5",1.29055080908937,103.624533772332
"182M",1,28,"26399","Aft Tuas View Cres",1.28949499042217,103.627460343254
"182M",1,29,"26409","Multico",1.28912909258559,103.630198732809
"182M",1,30,"26419","Aft Tuas View Circuit",1.28891937327423,103.633019621232
"182M",1,31,"26429","Bef Tuas Sth Ave 9",1.28869749978137,103.635869093635
"182M",1,32,"26211","Framo S'pore Pte Ltd",1.2909661076742,103.636838681671
"182M",1,33,"26221","Opp YLS Steel",1.29324977797865,103.637002310559
"182M",1,34,"26431","Aft Tuas Sth Ave 9",1.29448159014169,103.636191214893
"182M",1,35,"26441","Bef Tuas Sth Ave 7",1.29568927488087,103.632965713625
"182M",1,36,"26451","Bef Tuas Sth Ave 5",1.29689770170555,103.629777877352
"182M",1,37,"26461","Aft Tuas Sth Ave 8",1.29946472196917,103.628767777981
"182M",1,38,"26311","Aft Tuas Sth Ave 6",1.30228826515768,103.629781159475
"182M",1,39,"26321","Bef Tuas Sth St 2",1.30603953289231,103.631168935829
"182M",1,40,"26331","RS Components",1.30869957612651,103.632134260173
"182M",1,41,"26349","Tuas Technology Pk",1.3119396916744,103.629938518933
"182M",1,42,"26261","Aft Tuas Sth Ave 4",1.31470906872568,103.628712190608
"182M",1,43,"26251","Bef Tuas Sth Ave 2",1.31744784261205,103.629726835011
"182M",1,44,"26241","Aft Tuas Sth Ave 2",1.32051139798651,103.630849949111
"182M",1,46,"26209","MSD",1.32692000001177,103.631753333022
"182M",1,47,"25469","Bef Tuas West Ave",1.32929472200012,103.63264583299
"182M",1,48,"25459","Opp Tuas West St",1.33279999997118,103.634121667008
"182M",1,49,"25449","Aft Pioneer Rd",1.33559254994067,103.634885644344
"182M",1,50,"25439","Opp Super Continental",1.33912525432561,103.636426474734
"182M",1,51,"25429","TUAS LINK STN",1.34055807307548,103.63696536
"182M",1,52,"25419","Aft Tuas Ter",1.3443890810874,103.638376116393
"182M",1,53,"25269","Tuas Checkpt",1.34777150726774,103.637469240272
"182M",1,54,"25251","S'pore Rail Test Ctr",1.345284,103.640183
"182M",1,55,"25231","Opp Asia-Pacific Brewery",1.3386589540233,103.647402728136
"182M",1,56,"25221","Raffles Country Club",1.33470589408796,103.651531142792
"182M",1,57,"24509","Aft Tuas Flyover",1.32431478516881,103.664116224714
"182M",1,58,"24049","Pasir Laba Camp",1.33094144977498,103.673790747018
"182M",1,59,"23089","S'pore Discovery Ctr",1.330433728881,103.678434663172
"182M",1,60,"24009","Joo Koon Int",1.32697254709069,103.678397912408
"183",1,1,"28009","Jurong East Int",1.33235,103.740664
"183",1,2,"28441","Seventh-Day Advent Ch",1.33576638902918,103.738849166981
"183",1,3,"28311","Blk 209",1.33825277511898,103.741083519052
"183",1,4,"28631","Opp Blk 288D",1.34053157728505,103.74418616294
"183",1,5,"28641","Blk 284",1.33917889755759,103.746103205757
"183",1,6,"28661","Opp Jurong East Warehse",1.33665522766949,103.749519995667
"183",1,7,"28671","Alliance Bldg",1.33715229988486,103.752263763566
"183",1,8,"28681","Toh Guan Ctr",1.33720242588623,103.754888897721
"183",1,9,"28691","Wang-Fu Ind Pte Ltd",1.33565242851513,103.75748934005
"183",1,10,"28701","Aft Old Toh Tuck Rd",1.33149833298375,103.757730000005
"183",1,11,"28189","Aft Toh Tuck Lk",1.32992124735954,103.758506038279
"183",1,12,"28019","Aft Toh Tuck Ave",1.32492720506757,103.75894333174
"183",1,13,"20109","Blk 203",1.32085220079341,103.762069998564
"183",1,14,"17189","Blk 317",1.31790502165515,103.764064088279
"183",1,15,"17179","Clementi Stn Exit B",1.31528191560846,103.765360005169
"183",1,16,"17169","Blk 329",1.31284527799656,103.766796667023
"183",1,17,"17159","Blk 365",1.311975556,103.7698144
"183",1,18,"17099","YALE-NUS COLLEGE",1.3078304704809,103.771652744456
"183",1,19,"16159","Coll of Design & Engrg",1.30060333385651,103.770170326798
"183",1,20,"16149","SDE3",1.29781833402646,103.769940270031
"183",1,21,"16139","Bef Kent Ridge Ter",1.29537944399618,103.769748611004
"183",1,22,"16089","Aft Clementi Rd",1.29201138346787,103.769084207161
"183",1,23,"16079","Bef Pasir Panjang PO",1.29138264862382,103.771298361842
